"MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price","Longitude","Latitude"
"Duplex_All_Styles_and_Ages","Residential_Low_Density",0,11500,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northwest_Ames","Feedr","RRAn","Duplex","One_Story","Average","Above_Average",1976,1976,"Gable","CompShg","VinylSd","VinylSd","BrkFace",164,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1680,1680,"GasA","Fair","Y","SBrkr",1680,0,0,1680,0,0,2,0,4,2,"Typical",8,"Typ",0,"No_Fireplace","Detchd","Unf",2,528,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",136905,-93.633748,42.045483
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",88,10738,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northwest_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Good",1966,1966,"Hip","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,301,1093,"GasA","Good","Y","SBrkr",1093,0,0,1093,1,0,2,0,3,1,"Typical",6,"Typ",1,"Fair","Attchd","RFn",2,484,"Typical","Typical","Paved",224,0,0,0,0,0,"No_Pool","Minimum_Privacy","Shed",400,11,2007,"WD ","Normal",158500,-93.631673,42.04259
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northwest_Ames","Norm","Norm","OneFam","One_Story","Good","Above_Average",1973,1973,"Hip","CompShg","HdBoard","HdBoard","BrkFace",320,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,326,1242,"GasA","Fair","Y","SBrkr",1242,0,0,1242,0,0,1,1,3,1,"Typical",6,"Typ",1,"Typical","Attchd","Unf",2,528,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,9,2007,"WD ","Normal",175500,-93.631302,42.04389
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,10800,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northwest_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Average",1963,1963,"Gable","CompShg","HdBoard","HdBoard","BrkFace",203,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Rec",264,171,1052,"GasA","Typical","Y","SBrkr",1052,0,0,1052,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Fin",1,311,"Typical","Typical","Paved",0,133,0,0,0,0,"No_Pool","No_Fence","None",0,2,2007,"COD","Normal",127000,-93.6299222,42.0421698
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,8050,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1967,1993,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"BLQ",38,437,949,"GasA","Typical","Y","SBrkr",1107,0,0,1107,1,0,1,0,3,1,"Good",5,"Typ",0,"No_Fireplace","Attchd","RFn",1,308,"Typical","Typical","Paved",88,64,0,0,0,0,"No_Pool","No_Fence","None",0,3,2007,"WD ","Normal",127000,-93.62919,42.047811
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,10355,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1967,1967,"Gable","CompShg","MetalSd","MetalSd","BrkFace",196,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,519,1214,"GasA","Typical","Y","SBrkr",1214,0,0,1214,0,0,2,0,3,1,"Typical",5,"Typ",1,"Fair","Attchd","RFn",1,318,"Typical","Typical","Paved",0,111,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",143000,-93.626518,42.048292
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",79,10289,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1965,1965,"Hip","CompShg","MetalSd","MetalSd","BrkFace",168,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,237,1073,"GasA","Typical","Y","SBrkr",1073,0,0,1073,1,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","RFn",2,515,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",156000,-93.625898,42.046504
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,9503,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1958,1983,"Hip","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Rec",374,193,1024,"GasA","Typical","Y","SBrkr",1344,0,0,1344,1,0,1,0,2,1,"Typical",6,"Min1",1,"Typical","Detchd","Unf",1,484,"Typical","Typical","Paved",316,28,0,0,0,0,"No_Pool","Good_Wood","None",0,6,2007,"WD ","Normal",144000,-93.624758,42.044758
"Duplex_All_Styles_and_Ages","Residential_Low_Density",0,10624,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","Duplex","One_Story","Average","Below_Average",1964,1964,"Gable","CompShg","HdBoard","HdBoard","BrkFace",84,"Typical","Typical","CBlock","Typical","Typical","No","GLQ",3,"Rec",264,1424,1728,"GasA","Typical","Y","SBrkr",1728,0,0,1728,0,1,2,0,6,2,"Typical",10,"Typ",0,"No_Fireplace","Detchd","Unf",1,352,"Typical","Typical","Paved",155,0,0,0,0,0,"No_Pool","No_Fence","None",0,11,2007,"WD ","Normal",119000,-93.624592,42.043984
"Duplex_All_Styles_and_Ages","Residential_Low_Density",0,10899,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","Duplex","One_Story","Below_Average","Average",1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","Slab","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","N","SBrkr",1224,0,0,1224,0,0,2,0,2,2,"Typical",8,"Typ",0,"No_Fireplace","CarPort","Unf",3,530,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2007,"WD ","Normal",103000,-93.624541,42.043929
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,12342,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1960,1978,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,978,978,"GasA","Typical","Y","SBrkr",1422,0,0,1422,0,0,1,0,3,1,"Typical",6,"Min1",1,"Typical","Attchd","RFn",1,286,"Typical","Typical","Paved",0,0,36,0,0,0,"No_Pool","Good_Wood","Shed",600,8,2007,"WD ","Normal",139900,-93.624745,42.043121
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,12772,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Very_Good",1960,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","Good","CBlock","Typical","Typical","Mn","BLQ",2,"Unf",0,460,958,"GasA","Typical","Y","SBrkr",958,0,0,958,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","RFn",1,301,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","Gar2",15500,4,2007,"WD ","Normal",151500,-93.623636,42.042124
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,8892,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",66,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1065,1065,"GasA","Good","Y","SBrkr",1065,0,0,1065,0,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd","Unf",2,461,"Typical","Typical","Paved",74,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"COD","Normal",126500,-93.624606,42.04227
"Split_or_Multilevel","Residential_Low_Density",65,10482,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","SLvl","Above_Average","Very_Good",1958,1958,"Hip","CompShg","VinylSd","VinylSd","BrkFace",63,"Typical","Good","CBlock","Typical","Typical","Av","GLQ",3,"Unf",0,81,588,"GasA","Excellent","Y","SBrkr",1138,0,0,1138,0,1,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","RFn",1,264,"Typical","Typical","Paved",224,0,0,0,0,0,"No_Pool","Minimum_Wood_Wire","None",0,6,2007,"WD ","Normal",145000,-93.623104,42.044036
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,7535,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1958,1985,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"LwQ",279,522,912,"GasA","Fair","Y","SBrkr",912,0,0,912,0,1,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","Fin",1,297,"Typical","Typical","Paved",12,285,0,0,0,0,"No_Pool","Minimum_Wood_Wire","Shed",480,6,2007,"WD ","Normal",120000,-93.621352,42.042577
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",74,7450,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"LwQ",206,250,894,"GasA","Good","Y","SBrkr",1074,0,0,1074,0,0,1,0,2,1,"Good",6,"Min1",1,"Good","Detchd","Unf",2,396,"Typical","Typical","Paved",0,72,0,0,0,0,"No_Pool","Good_Wood","None",0,1,2007,"WD ","Normal",124000,-93.621344,42.042485
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,8339,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1959,1959,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","Slab","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","Y","SBrkr",882,0,0,882,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","RFn",1,294,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","Shed",1200,7,2007,"WD ","Normal",106500,-93.62232,42.042479
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,14357,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1961,1961,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"LwQ",167,386,864,"GasA","Typical","Y","SBrkr",1187,0,0,1187,1,0,1,0,2,1,"Typical",6,"Typ",1,"Typical","Attchd","RFn",2,440,"Typical","Typical","Paved",128,0,0,0,0,0,"No_Pool","No_Fence","None",0,8,2007,"CWD","Normal",140500,-93.622834,42.044921
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",76,8243,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1961,1961,"Gable","CompShg","VinylSd","VinylSd","BrkFace",56,"Typical","Good","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,264,964,"GasA","Excellent","Y","SBrkr",964,0,0,964,0,0,1,0,3,1,"Typical",5,"Typ",1,"Fair","Detchd","Fin",2,784,"Typical","Typical","Paved",170,0,0,0,0,0,"No_Pool","Good_Privacy","None",0,2,2007,"WD ","Normal",137500,-93.621452,42.043609
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,8680,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1960,1960,"Hip","CompShg","CemntBd","CmentBd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,894,894,"GasA","Typical","Y","SBrkr",894,0,0,894,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd","Unf",1,312,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,1,2007,"WD ","Normal",117600,-93.62144,42.043627
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,8800,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Good","Above_Average",1966,1966,"Hip","CompShg","HdBoard","Plywood","BrkFace",202,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,520,1174,"GasA","Excellent","Y","SBrkr",1200,0,0,1200,0,1,2,0,3,1,"Typical",6,"Typ",1,"Typical","Attchd","RFn",2,440,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,10,2007,"CWD","Normal",163500,-93.626945,42.039141
"Split_or_Multilevel","Residential_Low_Density",80,9200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","SLvl","Above_Average","Average",1965,1965,"Gable","CompShg","HdBoard","HdBoard","BrkFace",98,"Typical","Typical","CBlock","Typical","Typical","Gd","GLQ",3,"Unf",0,548,1042,"GasA","Typical","Y","SBrkr",1042,0,0,1042,0,0,2,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","RFn",2,440,"Typical","Typical","Paved",192,0,0,0,0,0,"No_Pool","Good_Privacy","None",0,5,2007,"WD ","Normal",161000,-93.630023,42.040143
"Split_or_Multilevel","Residential_Low_Density",85,9350,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","SLvl","Above_Average","Good",1964,1991,"Hip","CompShg","HdBoard","HdBoard","BrkFace",108,"Typical","Typical","CBlock","Good","Typical","Gd","LwQ",4,"ALQ",580,452,1302,"GasA","Excellent","Y","SBrkr",1302,0,0,1302,0,1,2,0,3,1,"Good",7,"Min1",0,"No_Fireplace","Attchd","RFn",1,309,"Typical","Typical","Paved",333,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,10,2007,"CWD","Normal",158000,-93.6279875,42.0417369
"Two_Story_1946_and_Newer","Residential_Low_Density",80,8800,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","Two_Story","Above_Average","Good",1964,1997,"Gable","CompShg","MetalSd","MetalSd","BrkFace",306,"Typical","Good","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,431,845,"GasA","Excellent","Y","SBrkr",845,1309,0,2154,0,0,2,1,5,1,"Typical",8,"Typ",1,"Good","Attchd","RFn",2,539,"Typical","Typical","Paved",0,0,0,0,161,0,"No_Pool","Minimum_Privacy","None",0,7,2007,"WD ","Normal",224500,-93.626864,42.039069
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,11382,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Average",1964,1964,"Gable","CompShg","Wd Sdng","Plywood","BrkFace",212,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Rec",543,533,1130,"GasA","Typical","Y","SBrkr",1374,0,0,1374,0,1,1,0,3,1,"Typical",7,"Typ",1,"Typical","Attchd","RFn",1,286,"Typical","Typical","Paved",0,28,84,0,0,0,"No_Pool","Minimum_Privacy","None",0,8,2007,"WD ","Normal",147000,-93.6276375,42.0413937
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,22002,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Good",1959,1991,"Gable","CompShg","MetalSd","MetalSd","BrkFace",136,"Typical","Good","CBlock","Typical","Typical","Mn","ALQ",1,"Unf",0,206,1592,"GasA","Good","Y","SBrkr",1652,0,0,1652,1,0,1,1,3,1,"Good",6,"Typ",1,"Good","Attchd","RFn",2,510,"Typical","Typical","Paved",0,0,0,0,201,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",200000,-93.6249615,42.0417604
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,14585,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Above_Average",1960,1987,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",85,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Rec",219,331,1144,"GasA","Excellent","Y","SBrkr",1429,0,0,1429,0,1,1,0,3,1,"Good",7,"Typ",2,"Good","Attchd","Unf",2,572,"Typical","Typical","Paved",216,110,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",181900,-93.624484,42.04074
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,7388,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1959,2002,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,658,1063,"GasA","Good","Y","SBrkr",1327,0,0,1327,1,0,1,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Detchd","Unf",2,624,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",150750,-93.62326,42.041245
"Duplex_All_Styles_and_Ages","Residential_Low_Density",70,9842,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","North_Ames","Norm","Norm","Duplex","One_Story","Below_Average","Average",1962,1962,"Gable","CompShg","HdBoard","HdBoard","None",0,"Typical","Typical","Slab","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","Y","SBrkr",1224,0,0,1224,0,0,2,0,2,2,"Typical",6,"Typ",0,"No_Fireplace","CarPort","Unf",2,462,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,3,2007,"WD ","Normal",101800,-93.621368,42.041332
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",57,8280,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Average",1950,1950,"Gable","CompShg","BrkFace","BrkFace","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,932,932,"GasA","Excellent","Y","FuseA",932,0,0,932,0,0,1,0,2,1,"Good",4,"Typ",1,"Good","Attchd","Unf",1,306,"Typical","Typical","Paved",0,0,214,0,0,0,"No_Pool","Good_Privacy","None",0,11,2007,"WD ","Normal",124000,-93.622804,42.039212
"One_and_Half_Story_Unfinished_All_Ages","Residential_Low_Density",85,12172,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_and_Half_Unf","Average","Good",1940,1996,"Gable","CompShg","Wd Sdng","HdBoard","None",0,"Typical","Typical","PConc","Typical","Typical","No","LwQ",4,"Rec",259,433,822,"GasA","Typical","Y","SBrkr",908,0,0,908,0,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Attchd","Unf",2,512,"Typical","Typical","Paved",284,24,0,0,192,0,"No_Pool","Minimum_Privacy","None",0,10,2007,"WD ","Normal",138500,-93.621503,42.0392
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",50,5000,"Pave","No_Alley_Access","Regular","Low","AllPub","Inside","Mod","Brookside","Norm","Norm","OneFam","One_Story","Very_Poor","Fair",1946,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Fair","Fair","Slab","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Fair","N","FuseF",334,0,0,334,0,0,1,0,1,1,"Fair",2,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,1,2007,"WD ","Normal",39300,-93.629661,42.036575
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",50,5000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_Story","Fair","Fair",1946,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"Fair","Fair","CBlock","Fair","Fair","No","LwQ",4,"Unf",0,367,666,"GasA","Fair","N","SBrkr",666,0,0,666,0,1,1,0,2,1,"Good",4,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,52,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,4,2007,"WD ","Normal",64500,-93.629545,42.035684
"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",51,3500,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Feedr","Norm","OneFam","One_and_Half_Fin","Fair","Average",1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","LwQ",4,"Unf",0,226,370,"GasA","Typical","N","FuseA",442,228,0,670,1,0,1,0,2,1,"Fair",4,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,21,0,0,0,0,"No_Pool","Minimum_Privacy","Shed",2000,7,2007,"WD ","Normal",64000,-93.628654,42.036023
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",50,5175,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Brookside","RRAn","Feedr","OneFam","One_Story","Average","Very_Good",1958,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"ALQ",404,254,808,"GasA","Excellent","Y","SBrkr",808,0,0,808,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd","Unf",1,308,"Typical","Typical","Dirt_Gravel",143,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"COD","Normal",112000,-93.628582,42.036223
"Two_Story_1946_and_Newer","Residential_Low_Density",100,9500,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Artery","Norm","OneFam","Two_Story","Above_Average","Above_Average",1964,1978,"Gable","CompShg","VinylSd","VinylSd","BrkCmn",272,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,374,816,"GasA","Typical","Y","SBrkr",1127,850,0,1977,0,1,1,1,4,1,"Typical",9,"Typ",1,"Typical","Attchd","RFn",2,540,"Typical","Typical","Paved",0,52,0,0,0,0,"No_Pool","Good_Privacy","None",0,6,2007,"WD ","Normal",165000,-93.625632,42.034615
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1955,1955,"Hip","CompShg","HdBoard","HdBoard","BrkFace",176,"Typical","Good","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,710,1078,"GasA","Excellent","Y","SBrkr",1150,0,0,1150,1,0,1,0,2,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Fin",1,288,"Typical","Typical","Paved",0,0,0,0,175,0,"No_Pool","Minimum_Privacy","None",0,10,2007,"WD ","Normal",144000,-93.623704,42.0362
"Duplex_All_Styles_and_Ages","Residential_Low_Density",95,11345,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Feedr","Norm","Duplex","Two_Story","Average","Average",1948,1950,"Gable","Roll","AsbShng","AsbShng","Stone",567,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,708,928,"GasA","Good","Y","FuseA",928,992,0,1920,0,0,2,0,4,2,"Typical",10,"Typ",0,"No_Fireplace","Detchd","Unf",2,400,"Typical","Fair","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",137000,-93.621485,42.03465
